Id,Code,Name,Standard Class,Domain,Vocab,Validity,Concept
1619742,LP422703-1,Somatotropin post glucose stimulation panel,LOINC Component,Observation,LOINC,Valid,Non-standard
1620001,LP427289-6,Somatotropin^3H post dose glucose,LOINC Component,Observation,LOINC,Valid,Non-standard
1761753,100746-7,Glucose [Moles/volume] in Mixed venous blood,Lab Test,Measurement,LOINC,Valid,Standard
1989265,99504-3,Glucose [Mass/volume] in Interstitial fluid,Lab Test,Measurement,LOINC,Valid,Standard
1989592,99602-5,Glucose/Creatinine [Molar ratio] in 24 hour Urine,Lab Test,Measurement,LOINC,Valid,Standard
1990037,LA33091-2,2.5% Glucose,Answer,Meas Value,LOINC,Valid,Standard
1990339,LA33090-4,1.5% Glucose,Answer,Meas Value,LOINC,Valid,Standard
1990483,LA33092-0,4.25% Glucose,Answer,Meas Value,LOINC,Valid,Standard
3000017,9307-0,Insulin [Mass/volume] in Serum or Plasma --30 minutes post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3000272,25675-0,Glucose [Mass/volume] in Urine --4 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3000361,15077-1,Glucose [Moles/time] in 24 hour Urine,Lab Test,Measurement,LOINC,Valid,Standard
3000404,6762-9,Glucose [Mass/volume] in Serum or Plasma --1.5 hours post 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3000483,2339-0,Glucose [Mass/volume] in Blood,Lab Test,Measurement,LOINC,Valid,Standard
3000517,1545-3,Deprecated Glucose [Mass/volume] in Serum or Plasma --6 hours post 100 g glucose PO,Lab Test,Measurement,LOINC,Invalid,Non-standard
3000545,13865-1,Glucose [Mass/volume] in Serum or Plasma --2.5 hours post 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3000607,12607-8,Glucose [Mass/volume] in Peritoneal dialysis fluid --pre dialysis,Lab Test,Measurement,LOINC,Valid,Standard
3000781,6756-1,Glucose [Mass/volume] in Serum or Plasma --4.5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3000845,12610-2,Glucose [Mass/volume] in Serum or Plasma --2 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3000931,27432-4,Glucose [Mass/volume] in Serum or Plasma --8th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3000940,1539-6,Glucose [Mass/volume] in Serum or Plasma --4 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3000992,25669-3,Glucose [Moles/volume] in Serum or Plasma --3.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3001020,25678-4,Glucose [Mass/volume] in Urine --1.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3001022,32359-2,Glucose [Moles/volume] in Serum or Plasma --10 minutes post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3001283,6759-5,Glucose [Presence] in Urine by Test strip --6 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3001346,12613-6,Glucose [Mass/volume] in Dialysis fluid --4 hour specimen,Lab Test,Measurement,LOINC,Valid,Standard
3001501,14743-9,Glucose [Moles/volume] in Capillary blood by Glucometer,Lab Test,Measurement,LOINC,Valid,Standard
3001511,1548-7,Glucose [Mass/volume] in Serum or Plasma --pre 0.5 g/kg glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
3001641,1632-9,Somatotropin [Mass/volume] in Serum or Plasma --3 hours post 1 g/kg glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3001817,2360-6,Glucose-6-Phosphate dehydrogenase [Enzymatic activity/volume] in Leukocytes,Lab Test,Measurement,LOINC,Valid,Standard
3001975,26779-9,Glucose [Mass/volume] in Serum or Plasma --1.5 hours post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3001978,2348-1,Glucose [Mass/volume] in Synovial fluid,Lab Test,Measurement,LOINC,Valid,Standard
3002009,1554-5,Glucose [Mass/volume] in Serum or Plasma --12 hours fasting,Lab Test,Measurement,LOINC,Valid,Standard
3002169,2354-9,Glucose-6-Phosphatase [Enzymatic activity/volume] in Serum,Lab Test,Measurement,LOINC,Valid,Standard
3002217,11047-8,Glucose phosphate isomerase [Enzymatic activity/volume] in Red Blood Cells,Lab Test,Measurement,LOINC,Valid,Standard
3002240,2347-3,Glucose [Mass/volume] in Peritoneal fluid,Lab Test,Measurement,LOINC,Valid,Standard
3002310,26778-1,Glucose [Mass/volume] in Serum or Plasma --1 hour post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3002332,1553-7,Glucose [Mass/volume] in Serum or Plasma --pre dose insulin IV,Lab Test,Measurement,LOINC,Valid,Standard
3002376,6758-7,Glucose [Presence] in Urine by Test strip --5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3002436,12612-8,Glucose [Mass/volume] in Dialysis fluid --2 hour specimen,Lab Test,Measurement,LOINC,Valid,Standard
3002544,29329-0,Glucose [Mass/volume] in Serum or Plasma --3.5 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3002574,6764-5,Fasting glucose [Presence] in Urine by Test strip,Lab Test,Measurement,LOINC,Valid,Standard
3002654,25677-6,Glucose [Moles/volume] in Serum or Plasma --6 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3002666,1547-9,Glucose [Mass/volume] in Serum or Plasma --baseline,Lab Test,Measurement,LOINC,Valid,Standard
3002934,6757-9,Glucose [Presence] in Urine by Test strip --4 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3003169,24353-5,Glucose tolerance 2 hours gestational panel - Urine and Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard
3003201,26549-6,Glucose [Presence] in Urine by Test strip --3 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3003204,2353-1,Glucose phosphate isomerase [Enzymatic activity/volume] in Serum,Lab Test,Measurement,LOINC,Valid,Standard
3003334,26555-3,Glucose [Mass/volume] in Serum or Plasma --3.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3003403,2346-5,Glucose [Mass/volume] in Pleural fluid,Lab Test,Measurement,LOINC,Valid,Standard
3003412,26777-3,Glucose [Mass/volume] in Serum or Plasma --30 minutes post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3003435,1552-9,Glucose [Mass/volume] in Serum or Plasma --pre 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3003453,26548-8,Glucose [Presence] in Urine by Test strip --30 minutes post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3003462,12219-2,Glucose [Mass/volume] in Peritoneal fluid --4 hours post peritoneal dialysis,Lab Test,Measurement,LOINC,Valid,Standard
3003541,12611-0,Glucose [Mass/volume] in Serum or Plasma --4 hour specimen,Lab Test,Measurement,LOINC,Valid,Standard
3003667,6763-7,Glucose [Presence] in Urine by Test strip --1.5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3003773,1546-1,Glucose [Mass/volume] in Urine --6 hours post 100 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3003824,25676-8,Glucose [Moles/volume] in Serum or Plasma --5.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3003912,30265-3,Glucose [Moles/volume] in Serum or Plasma --1.3 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3003994,32546-4,Glucose-6-Phosphate dehydrogenase [Enzymatic activity/mass] in Red Blood Cells,Lab Test,Measurement,LOINC,Valid,Standard
3004067,14996-3,Glucose [Moles/volume] in Serum or Plasma --pre 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3004077,32016-8,Glucose [Mass/volume] in Capillary blood,Lab Test,Measurement,LOINC,Valid,Standard
3004209,1506-5,Glucose [Mass/volume] in Serum or Plasma --1 hour post 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3004251,12637-5,Glucose [Mass/volume] in Peritoneal dialysis fluid --8th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3004351,29412-4,Glucose [Mass/volume] in Serum or Plasma --6 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3004378,2352-3,Glucose in CSF/Glucose plas,Lab Test,Measurement,LOINC,Valid,Standard
3004389,26783-1,Glucose [Mass/volume] in Serum or Plasma --5 hours post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3004428,26554-6,Glucose [Mass/volume] in Serum or Plasma --2.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3004469,1630-3,Somatotropin [Mass/volume] in Serum or Plasma --2 hours post 1 g/kg glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3004501,2345-7,Glucose [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard
3004617,12218-4,Glucose [Mass/volume] in Peritoneal fluid --2 hours post peritoneal dialysis,Lab Test,Measurement,LOINC,Valid,Standard
3004629,26547-0,Glucose [Presence] in Urine by Test strip --2 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3004676,16903-7,Glucose [Mass/volume] in Vitreous fluid,Lab Test,Measurement,LOINC,Valid,Standard
3004681,18353-3,Glucose [Mass/volume] in Serum or Plasma --6 hours post 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3004723,1512-3,Glucose [Mass/volume] in Serum or Plasma --1 minute post 0.5 g/kg glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
3004724,14767-8,Glucose [Moles/volume] in Serum or Plasma --5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3004766,12643-3,Glucose [Mass/volume] in Serum or Plasma --8 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3005030,1551-1,Glucose [Mass/volume] in Serum or Plasma --pre 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3005096,6749-6,Glucose [Mass/volume] in Serum or Plasma --2.5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3005131,27353-2,Glucose mean value [Mass/volume] in Blood Estimated from glycated hemoglobin,Lab Test,Measurement,LOINC,Valid,Standard
3005231,1538-8,Glucose [Mass/volume] in Urine --4 hours post 100 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3005370,6755-3,Glucose [Presence] in Urine by Test strip --3 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3005478,2351-5,Glucose [Mass/time] in 24 hour Urine,Lab Test,Measurement,LOINC,Valid,Standard
3005487,26782-3,Glucose [Mass/volume] in Serum or Plasma --4 hours post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3005550,26854-0,Glucose [Units/volume] in Serum or Plasma --8th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3005570,15076-3,Glucose [Moles/volume] in Urine,Lab Test,Measurement,LOINC,Valid,Standard
3005589,26553-8,Glucose [Presence] in Urine by Test strip --1.5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3005741,1508-1,Deprecated Glucose [Mass/volume] in Serum or Plasma --1 hour post 75 g glucose PO,Lab Test,Measurement,LOINC,Invalid,Non-standard
3005787,12639-1,Glucose [Mass/volume] in Serum or Plasma --15 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3005793,32319-6,Glucose [Moles/volume] in Serum or Plasma --30 minutes post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3005834,25668-5,Glucose [Moles/volume] in Serum or Plasma --2 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3005850,9378-1,Glucose [Mass/volume] in Serum or Plasma --5.5 hours post 100 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3005851,10967-8,Glucose [Presence] in Urine by Test strip --3.5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3005875,6761-1,Glucose [Presence] in Urine by Test strip --1.5 hours post 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3005943,21306-6,Glucose [Mass/time] in 8 hour Urine,Lab Test,Measurement,LOINC,Valid,Standard
3005996,30346-1,Glucose [Mass/volume] in Serum or Plasma --3 hours post 1.2 g/kg lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3006189,16990-4,Hydrogen/Expired gas [Volume Fraction] in Exhaled gas --3 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3006258,16911-0,Glucose [Presence] in Urine --8th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3006289,1520-6,Glucose [Mass/volume] in Urine --2 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3006325,26817-7,Glucose [Mass/volume] in Serum or Plasma --11 hour post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3006333,12651-6,Glucose [Mass/volume] in Serum or Plasma --10 minutes pre XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3006520,30267-9,Glucose [Moles/volume] in Serum or Plasma --2.3 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3006669,14769-4,Glucose [Moles/volume] in Serum or Plasma --pre 12 hour fast,Lab Test,Measurement,LOINC,Valid,Standard
3006684,16905-2,Glucose [Presence] in Urine --2nd specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3006717,1514-9,Glucose [Mass/volume] in Serum or Plasma --2 hours post 100 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3006760,12645-8,Glucose [Mass/volume] in Serum or Plasma --10 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3006887,12638-3,Glucose [Mass/volume] in Serum or Plasma --pre dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3006893,32318-8,Glucose [Moles/volume] in Specimen,Lab Test,Measurement,LOINC,Valid,Standard
3007031,10966-0,Glucose [Presence] in Urine by Test strip --2.5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3007034,21305-8,Glucose [Mass/volume] in 24 hour Urine,Lab Test,Measurement,LOINC,Valid,Standard
3007090,21004-7,Glucose tolerance [Interpretation] in Serum or Plasma,Lab Test,Measurement,LOINC,Valid,Standard
3007092,30345-3,Glucose [Mass/volume] in Serum or Plasma --2 hours post 1.2 g/kg lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3007308,32174-5,Glucose [Presence] in 24 hour Urine,Lab Test,Measurement,LOINC,Valid,Standard
3007332,1507-3,Glucose [Mass/volume] in Serum or Plasma --1 hour post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3007427,12650-8,Glucose [Mass/volume] in Serum or Plasma --3.5 hours post dose lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3007619,30266-1,Glucose [Moles/volume] in Serum or Plasma --1.6 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3007777,16904-5,Glucose [Presence] in Urine --1st specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3007781,18354-1,Glucose [Mass/volume] in Serum or Plasma --12 hours post 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3007820,1513-1,Glucose [Mass/volume] in Serum or Plasma --20 minutes post 0.5 g/kg glucose IV,Lab Test,Measurement,LOINC,Valid,Standard
3007821,14768-6,Glucose [Moles/volume] in Serum or Plasma --baseline,Lab Test,Measurement,LOINC,Valid,Standard
3007864,12644-1,Glucose [Mass/volume] in Serum or Plasma --9 hours post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3007971,16910-2,Glucose [Presence] in Urine --7th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3008191,30344-6,Glucose [Mass/volume] in Serum or Plasma --1 hour post 1.2 g/kg lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3008349,21310-8,Glucose [Mass/volume] in Serum or Plasma --75 minutes post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3008358,27834-1,Insulin [Units/volume] in Serum or Plasma --1.5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3008406,1568-5,Insulin [Mass/volume] in Serum or Plasma --4 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3008572,12633-4,Glucose [Mass/volume] in Peritoneal dialysis fluid --4th specimen,Lab Test,Measurement,LOINC,Valid,Standard
3008770,22705-8,Glucose [Moles/volume] in Urine by Test strip,Lab Test,Measurement,LOINC,Valid,Standard
3008799,14763-7,Glucose [Moles/volume] in Serum or Plasma --30 minutes post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3008804,1496-9,Glucose [Mass/volume] in Serum or Plasma --1.5 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3009006,12627-6,Glucose [Mass/volume] in Serum or Plasma --15th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3009152,1502-4,Deprecated Glucose [Mass/volume] in Serum or Plasma --1 hour post 100 g glucose PO,Lab Test,Measurement,LOINC,Invalid,Non-standard
3009154,14757-9,Glucose [Moles/volume] in Serum or Plasma --2 hours post 100 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
3009245,1500-8,Glucose [Mass/volume] in Serum or Plasma --1 hour post 0.05-0.15 U insulin/kg IV post 12H CFst,Lab Test,Measurement,LOINC,Valid,Standard
3009251,6750-4,Glucose [Presence] in Urine by Test strip --2 hours post 50 g lactose PO,Lab Test,Measurement,LOINC,Valid,Standard
3009261,25428-4,Glucose [Presence] in Urine by Test strip,Lab Test,Measurement,LOINC,Valid,Standard
3009397,12618-5,Glucose [Mass/volume] in Serum or Plasma --4th specimen post XXX challenge,Lab Test,Measurement,LOINC,Valid,Standard
3009414,26543-9,Glucose [Mass/volume] in Serum or Plasma --5 hours post dose glucose,Lab Test,Measurement,LOINC,Valid,Standard
3009540,6777-7,Deprecated Glucose [Mass/volume] in Serum or Plasma,Lab Test,Measurement,LOINC,Invalid,Non-standard
3009582,1533-9,Glucose [Mass/volume] in Serum or Plasma --3 hours post 75 g glucose PO,Lab Test,Measurement,LOINC,Valid,Standard
