Unnamed: 0,Id,Code,Name,Class,Standard Concept Caption,Valid Start Date,Valid End Date,RC,DRC,PC,DPC,Domain,Vocabulary,Ancestors
,3026390,14414-7,Aspartate aminotransferase [Enzymatic activity/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,4263457,45896001,Aspartate aminotransferase measurement,Procedure,Standard,01/30/2002,12/30/2099,"86,111,303","376,566,508",0,0,Measurement,SNOMED,
,4033232,14766002,Aspiration,Procedure,Standard,01/30/2002,12/30/2099,"78,592","207,236,086",0,0,Procedure,SNOMED,
,4032128,238316008,Aspiration of chronic ambulatory peritoneal dialysis catheter,Procedure,Standard,01/30/2002,12/30/2099,100,100,0,0,Procedure,SNOMED,
,4206254,440084005,Assessment of adequacy of dialysis,Procedure,Standard,01/30/2009,12/30/2099,"1,953,274","1,953,274",0,0,Procedure,SNOMED,
,42690436,1076481000000109,Assessment of existing renal dialysis vascular access,Procedure,Standard,03/31/2017,12/30/2099,"16,497","16,497",0,0,Procedure,SNOMED,
,42690435,1076461000000100,Assessment prior to construction of renal dialysis vascular access,Procedure,Standard,03/31/2017,12/30/2099,0,0,0,0,Procedure,SNOMED,
,4019633,175779004,Attention to arteriovenous shunt,Procedure,Standard,01/30/2002,12/30/2099,300,"12,835",0,0,Procedure,SNOMED,
,4323627,428648006,Automated peritoneal dialysis,Procedure,Standard,01/30/2008,12/30/2099,100,100,0,0,Procedure,SNOMED,
,4233994,358231008,Automated peritoneal dialysis solution,Pharma/Biol Product,Standard,01/30/2002,12/30/2099,0,0,0,0,Device,SNOMED,
,4090319,251877000,AV fistula recirculation,Observable Entity,Standard,01/30/2002,12/30/2099,100,100,0,0,Measurement,SNOMED,
,42870466,71529-2,Back up NPI Dialysis facility [ESRD],Survey,Standard,04/30/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,37075965,LP373715-4,Bacteria identified | Dialysis fluid | Microbiology,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37068524,LP373716-2,Bacteria identified | Dialysis fluid peritoneal | Microbiology,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3024362,9822-8,Bacteria identified in Dialysis fluid by Culture,Lab Test,Standard,12/31/1969,12/30/2099,300,300,0,0,Measurement,LOINC,
,1175982,90280-9,Bacteria identified in Peritoneal dialysis fluid by Aerobe culture,Lab Test,Standard,12/13/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,1175346,90277-5,Bacteria identified in Peritoneal dialysis fluid by Anaerobe culture,Lab Test,Standard,12/13/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,40763091,60032-0,Bacteria identified in Peritoneal dialysis fluid by Culture,Lab Test,Standard,06/24/2010,12/30/2099,100,100,0,0,Measurement,LOINC,
,765865,442171000124103,Bacterial infection associated with peritoneal dialysis catheter,Disorder,Standard,08/31/2014,12/30/2099,0,0,0,0,Condition,SNOMED,
,432545,87628006,Bacterial infectious disease,Disorder,Standard,01/30/2002,12/30/2099,"20,568,979","345,875,399",0,0,Condition,SNOMED,
,4233282,358248000,Basic bicarbonate hemodialysis dry concentrate,Pharma/Biol Product,Standard,01/30/2002,12/30/2099,0,0,0,0,Device,SNOMED,
,4233995,358245002,Basic bicarbonate hemodialysis liquid concentrate,Pharma/Biol Product,Standard,01/30/2002,12/30/2099,0,0,0,0,Device,SNOMED,
,3006343,24320-4,Basic metabolic 1998 panel - Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"9,671","1,846,725,337",0,0,Measurement,LOINC,
,3022035,24321-2,Basic metabolic 2000 panel - Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"15,678,607","2,297,238,886",0,0,Measurement,LOINC,
,42868693,70219-1,Basic metabolic 2008 panel with ionized calcium - Serum or Plasma,Lab Test,Standard,02/21/2012,12/30/2099,0,"2,109,872,756",0,0,Measurement,LOINC,
,36304850,89044-2,Basic metabolic and albumin panel - Serum or Plasma,Lab Test,Standard,06/14/2018,12/30/2099,0,"2,361,215,714",0,0,Measurement,LOINC,
,37055001,LP392766-4,Basophils/100 leukocytes | Dialysis fluid | Hematology and Cell counts,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37039404,LP392767-2,Basophils/100 leukocytes | Dialysis fluid peritoneal | Hematology and Cell counts,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3051273,53516-1,Basophils/100 leukocytes in Dialysis fluid by Manual count,Lab Test,Standard,07/07/2008,12/30/2099,0,0,0,0,Measurement,LOINC,
,3040615,40540-7,Basophils/100 leukocytes in Peritoneal dialysis fluid by Manual count,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37066109,LP384696-3,Beta-2-Microglobulin | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37030372,LP384697-1,Beta-2-Microglobulin | Dialysis fluid peritoneal | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3049235,49081-3,Beta-2-Microglobulin [Mass/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,36304932,88711-7,Beta-2-Microglobulin [Mass/volume] in Peritoneal dialysis fluid,Lab Test,Standard,06/14/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,3013201,1952-1,Beta-2-Microglobulin [Mass/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"320,299","320,299",0,0,Measurement,LOINC,
,42529195,83078-6,Beta-2-Microglobulin [Mass/volume] in Serum or Plasma by Immunoassay,Lab Test,Standard,02/20/2017,12/30/2099,0,0,0,0,Measurement,LOINC,
,36306084,87708-4,Beta-2-Microglobulin [Mass/volume] in Serum or Plasma --post dialysis,Lab Test,Standard,06/14/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,4216186,81410005,Beta-2-microglobulin measurement,Procedure,Standard,01/30/2002,12/30/2099,"149,067","796,460",0,0,Measurement,SNOMED,
,46234769,76484-5,Beta-2-Microglobulin [Moles/volume] in Serum or Plasma,Lab Test,Standard,05/07/2015,12/30/2099,0,0,0,0,Measurement,LOINC,
,1017127,LP262697-8,Beta-2-Microglobulin^post dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37071363,LP384701-1,Beta-2-Microglobulin | Serum or Plasma | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,"320,299",0,0,Measurement,LOINC,
,42529193,83076-0,Beta-2-Microglobulin [Units/volume] in Serum or Plasma by Immunoassay,Lab Test,Standard,02/20/2017,12/30/2099,0,0,0,0,Measurement,LOINC,
,37045564,LP384744-1,Beta globulin/Protein.total | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40757489,54358-7,Beta globulin/Protein.total in Dialysis fluid by Electrophoresis,Lab Test,Standard,12/17/2008,12/30/2099,0,0,0,0,Measurement,LOINC,
,37058296,LP386562-5,Bicarbonate | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,4227915,88645003,Bicarbonate measurement,Procedure,Standard,01/30/2002,12/30/2099,"4,436,394","104,223,404",0,0,Measurement,SNOMED,
,3011716,12514-6,Bicarbonate [Moles/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40757490,54359-5,Bicarbonate [Moles/volume] in Plasma --post dialysis,Lab Test,Standard,12/17/2008,12/30/2099,0,0,0,0,Measurement,LOINC,
,3050416,48631-6,Bicarbonate [Moles/volume] in Serum --post dialysis,Lab Test,Standard,03/15/2007,12/30/2099,0,0,0,0,Measurement,LOINC,
,42868453,69964-5,Bicarbonate [Moles/volume] standard in Plasma,Lab Test,Standard,12/28/2011,12/30/2099,100,100,0,0,Measurement,LOINC,
,37053332,LP386565-8,Bicarbonate | Plasma | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,100,0,0,Measurement,LOINC,
,1023096,LP307353-5,Bicarbonate^post dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,40652703,LG19366-0,"Bicarbonate^post dialysis|Substance Concentration|Moment in time|Blood, Serum or Plasma",LOINC Group,Classification,06/14/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,37043622,LP386568-2,Bicarbonate | Serum | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3041374,53083-2,Bilirubin.conjugated [Moles/volume] in Dialysis fluid,Lab Test,Standard,05/05/2008,12/30/2099,0,0,0,0,Measurement,LOINC,
,37030422,LP385278-9,Bilirubin | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37061228,LP385302-7,Bilirubin.glucuronidated | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,4118986,302787001,Bilirubin measurement,Procedure,Standard,01/30/2002,12/30/2099,"22,115,633","593,401,490",0,0,Measurement,SNOMED,
,40654446,LG49841-6,Bilirubin|Moment in time|Dialysis fluid|584.673 g/mole,LOINC Group,Classification,06/14/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,3027369,14420-4,Bilirubin.total [Mass/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40757493,54362-9,Bilirubin.total [Moles/volume] in Dialysis fluid,Lab Test,Standard,12/17/2008,12/30/2099,0,0,0,0,Measurement,LOINC,
,37047586,LP393282-1,Blasts/100 leukocytes | Dialysis fluid | Hematology and Cell counts,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,437312,131148009,Bleeding,Clinical Finding,Standard,01/30/2002,12/30/2099,"4,909,298","332,456,283",0,0,Condition,SNOMED,
,4339397,88308000,Blood cell count,Procedure,Standard,01/30/2002,12/30/2099,"43,665","1,015,761,337",0,0,Measurement,SNOMED,
,4128367,236556004,Bloodstained peritoneal dialysis effluent,Disorder,Standard,01/30/2002,12/30/2099,100,100,0,0,Observation,SNOMED,
,4094594,250623007,Blood urea measurement,Procedure,Standard,01/30/2002,12/30/2099,"216,889","137,704,864",0,0,Measurement,SNOMED,
,763090,435971000124108,Body fluid specimen from peritoneal dialysis insertion site,Specimen,Standard,08/31/2013,12/30/2099,0,0,0,0,Specimen,SNOMED,
,3036277,8302-2,Body height,Clinical Observation,Standard,09/05/1996,12/30/2099,"526,261,390","526,261,390",0,0,Measurement,LOINC,
,45876162,BDYHGT.ATOM,Body height atomic,LOINC Class,Classification,12/31/1969,12/30/2099,0,"537,643,862",0,0,Measurement,LOINC,
,3035463,8301-4,Body height Estimated,Clinical Observation,Standard,09/05/1996,12/30/2099,"1,726","1,726",0,0,Measurement,LOINC,
,40655804,LG34373-7,Body height|Length|Moment in time|^Patient,LOINC Group,Classification,06/14/2018,12/30/2099,0,"536,378,477",0,0,Measurement,LOINC,
,4177340,50373000,Body height measure,Observable Entity,Standard,01/30/2002,12/30/2099,"187,787,932","187,788,132",0,0,Measurement,SNOMED,
,3023540,3137-7,Body height Measured,Clinical Observation,Standard,12/31/1969,12/30/2099,"9,949,251","9,949,251",0,0,Measurement,LOINC,
,36684934,459201000124105,Body height measurement declined,Context-dependent,Standard,08/31/2018,12/30/2099,0,0,0,0,Observation,SNOMED,
,42527659,83844-1,Body height method,Clinical Observation,Standard,02/20/2017,12/30/2099,"1,263,959","1,263,959",0,0,Measurement,LOINC,
,1003232,LP415671-9,Body height | Patient | General body height (length),LOINC Hierarchy,Classification,12/12/2019,12/30/2099,0,"536,379,903",0,0,Measurement,LOINC,
,3036798,8303-0,Body height [Percentile],Clinical Observation,Standard,09/05/1996,12/30/2099,"16,238,072","16,238,072",0,0,Measurement,LOINC,
,3013842,8305-5,Body height --post partum,Clinical Observation,Standard,09/05/1996,12/30/2099,"9,242","9,242",0,0,Measurement,LOINC,
,3019171,3138-5,Body height Stated,Clinical Observation,Standard,11/25/1996,12/30/2099,"167,536","167,536",0,0,Measurement,LOINC,
,42869897,70953-5,Body surface area measurement method,Survey,Standard,03/13/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,1025453,LP309889-6,Body weight^at peritoneal dialysis adequacy measurement,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,42869906,70962-6,Body weight Measured --at peritoneal dialysis adequacy measurement,Survey,Standard,09/13/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,3009617,8344-4,Body weight Measured --post dialysis,Clinical Observation,Standard,09/05/1996,12/30/2099,912,912,0,0,Measurement,LOINC,
,3019336,8347-7,Body weight Measured --pre dialysis,Clinical Observation,Standard,09/05/1996,12/30/2099,626,626,0,0,Measurement,LOINC,
,45876173,BDYWGT.MOLEC,Body weight molecular,LOINC Class,Classification,12/31/1969,12/30/2099,0,"57,660,626",0,0,Measurement,LOINC,
,1003261,LP416421-8,Body weight | Patient | Specific body weight,LOINC Hierarchy,Classification,12/12/2019,12/30/2099,0,"24,144,914",0,0,Measurement,LOINC,
,1020190,LP304473-4,Body weight^post dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,1020195,LP304477-5,Body weight^pre dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,4344387,240196003,Bone necrosis,Disorder,Standard,01/30/2002,12/30/2099,"1,207,246","10,567,764",0,0,Condition,SNOMED,
,45773477,468136005,Bound solute dialysis dialysate,Physical Object,Standard,07/30/2014,12/30/2099,0,0,0,0,Device,SNOMED,
,45761431,467556000,Bound solute dialysis system,Physical Object,Standard,07/30/2014,12/30/2099,0,0,0,0,Device,SNOMED,
,45761349,467445003,Bound solute dialysis system application software,Physical Object,Standard,07/30/2014,12/30/2099,0,0,0,0,Device,SNOMED,
,45761300,467365006,Bound solute dialysis system pump/monitor,Physical Object,Standard,07/30/2014,12/30/2099,0,0,0,0,Device,SNOMED,
,42870467,71530-0,Business name Dialysis facility [ESRD],Survey,Standard,04/30/2012,12/30/2099,0,0,0,0,Observation,LOINC,
,1001510,93478-6,Busulfan area under the curve panel - Plasma,Lab Test,Standard,12/12/2019,12/30/2099,0,"859,981,390",0,0,Measurement,LOINC,
,37067861,LP385956-0,Calcium | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37057049,LP385957-8,Calcium | Dialysis fluid peritoneal | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,37023273,LP385981-8,Calcium.ionized | Dialysis fluid | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,200,0,0,Measurement,LOINC,
,3046516,46093-1,Calcium.ionized [Moles/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,200,200,0,0,Measurement,LOINC,
,3047107,46099-8,Calcium [Mass/volume] corrected for albumin in Serum or Plasma,Lab Test,Standard,05/18/2006,12/30/2099,"320,016","320,016",0,0,Measurement,LOINC,
,3030597,34907-6,Calcium [Mass/volume] corrected for total protein in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3036773,27373-0,Calcium [Mass/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40761875,58781-6,Calcium [Mass/volume] in Peritoneal dialysis fluid,Lab Test,Standard,03/02/2010,12/30/2099,0,0,0,0,Measurement,LOINC,
,3006906,17861-6,Calcium [Mass/volume] in Serum or Plasma,Lab Test,Standard,07/08/1998,12/30/2099,"129,644,929","129,644,929",0,0,Measurement,LOINC,
,3042419,51950-4,Calcium [Mass/volume] in Serum or Plasma --post dialysis,Lab Test,Standard,03/02/2008,12/30/2099,0,0,0,0,Measurement,LOINC,
,4216722,71878006,Calcium measurement,Procedure,Standard,01/30/2002,12/30/2099,"95,537,433","341,199,938",0,0,Measurement,SNOMED,
,3020059,29265-6,Calcium [Moles/volume] corrected for albumin in Serum or Plasma,Lab Test,Standard,02/01/2001,12/30/2099,"180,804","180,804",0,0,Measurement,LOINC,
,3004064,18281-6,Calcium [Moles/volume] corrected for total protein in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"58,458","58,458",0,0,Measurement,LOINC,
,3002991,1998-4,Calcium [Moles/volume] in Dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3049241,49005-2,Calcium [Moles/volume] in Peritoneal dialysis fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3015377,2000-8,Calcium [Moles/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"4,477,261","4,477,261",0,0,Measurement,LOINC,
,40762241,59148-7,Calcium [Moles/volume] in Serum or Plasma --post dialysis,Lab Test,Standard,03/15/2010,12/30/2099,0,0,0,0,Measurement,LOINC,
,40654501,LG49863-0,Calcium|Moment in time|Dialysis fluid|40.078 g/mole,LOINC Group,Classification,06/14/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,40654500,LG49855-6,Calcium|Moment in time|Peritoneal dialysis fluid|40.078 g/mole,LOINC Group,Classification,06/14/2018,12/30/2099,0,0,0,0,Measurement,LOINC,
,1023102,LP307364-2,Calcium^post dialysis,LOINC Component,Non-Standard,12/31/1969,12/30/2099,0,0,0,0,Observation,LOINC,
,37079701,LG50219-1,Calcium^post dialysis|Moment in time|Serum or Plasma,LOINC Group,Classification,06/20/2019,12/30/2099,0,0,0,0,Measurement,LOINC,
,37035164,LP385966-9,Calcium | Serum or Plasma | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,"134,713,655",0,0,Measurement,LOINC,
,4089927,251879002,Calcium set point,Observable Entity,Standard,01/30/2002,12/30/2099,0,0,0,0,Measurement,SNOMED,
,37033933,LP386076-6,Cancer Ag 125 | Dialysis fluid peritoneal | Chemistry - non-challenge,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40762133,59040-6,Cancer Ag 125 [Units/volume] in Peritoneal dialysis fluid,Lab Test,Standard,03/08/2010,12/30/2099,0,0,0,0,Measurement,LOINC,
,40656559,LG37608-3,Cannabinoids|Any Property|Any Time|Any System|Any Method,LOINC Group,Classification,06/14/2018,12/30/2099,0,"1,366,821",0,0,Measurement,LOINC,
,37062533,LP389532-5,Cannabinoids | Dialysis fluid | Drug toxicology,LOINC Hierarchy,Classification,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,40762253,59160-2,Cannabinoids [Mass/mass] in Hair,Lab Test,Standard,03/15/2010,12/30/2099,0,0,0,0,Measurement,LOINC,
,3027542,27024-9,Cannabinoids [Mass/mass] in Meconium,Lab Test,Standard,12/31/1969,12/30/2099,"1,216","1,216",0,0,Measurement,LOINC,
,3046047,33282-5,Cannabinoids [Mass/mass] in Meconium by Confirmatory method,Lab Test,Standard,12/31/1969,12/30/2099,200,200,0,0,Measurement,LOINC,
,3002734,26856-5,Cannabinoids [Mass/mass] in Stool,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3027377,16243-8,Cannabinoids [Mass/volume] in Blood by Confirmatory method,Lab Test,Standard,12/31/1969,12/30/2099,440,440,0,0,Measurement,LOINC,
,3032150,50338-3,Cannabinoids [Mass/volume] in Dialysis fluid,Lab Test,Standard,09/12/2007,12/30/2099,0,0,0,0,Measurement,LOINC,
,3030382,33561-2,Cannabinoids [Mass/volume] in Gastric fluid,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3015528,8170-3,Cannabinoids [Mass/volume] in Serum or Plasma,Lab Test,Standard,12/31/1969,12/30/2099,"4,900","4,900",0,0,Measurement,LOINC,
,3026282,16542-3,Cannabinoids [Mass/volume] in Serum or Plasma by Confirmatory method,Lab Test,Standard,12/31/1969,12/30/2099,200,200,0,0,Measurement,LOINC,
,3053288,48942-7,Cannabinoids [Mass/volume] in Specimen,Lab Test,Standard,04/18/2007,12/30/2099,0,0,0,0,Measurement,LOINC,
,3026813,8176-0,Cannabinoids [Mass/volume] in Unknown substance,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3012811,16543-1,Cannabinoids [Mass/volume] in Unknown substance by Confirmatory method,Lab Test,Standard,12/31/1969,12/30/2099,0,0,0,0,Measurement,LOINC,
,3033401,42860-7,Cannabinoids [Mass/volume] in Urine,Lab Test,Standard,12/31/1969,12/30/2099,"29,719","29,719",0,0,Measurement,LOINC,
,3012131,20413-1,Cannabinoids [Mass/volume] in Urine by Confirmatory method,Lab Test,Standard,12/31/1969,12/30/2099,"7,695","7,695",0,0,Measurement,LOINC,
