"Concept Set ID","Name","Concept ID","Concept Code","Concept Name","Concept Class ID","Domain","Vocabulary"
"1954","EM VV Dialysis for CKD LLM output with descendants","35413558","OMOP1147143","10 ML Sodium Chloride 9 MG/ML Injection Box of 100 by Renaudin","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43291626","OMOP563409","10 ML Sodium Chloride 9 MG/ML Injection Box of 20","Quant Clinical Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35413563","OMOP1147148","10 ML Sodium Chloride 9 MG/ML Injection Box of 20 by B.Braun","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43275454","OMOP563410","10 ML Sodium Chloride 9 MG/ML Injection Box of 20 by Braun","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43291624","OMOP563401","10 ML Sodium Chloride 9 MG/ML Injection Box of 5","Quant Clinical Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43275452","OMOP563407","10 ML Sodium Chloride 9 MG/ML Injection Box of 5 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43297023","OMOP563403","10 ML Sodium Chloride 9 MG/ML Injection Box of 50","Quant Clinical Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43286264","OMOP563411","10 ML Sodium Chloride 9 MG/ML Injection Box of 50 by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43264419","OMOP563412","10 ML Sodium Chloride 9 MG/ML Injection Box of 50 by Pfizer","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43280798","OMOP563404","10 ML Sodium Chloride 9 MG/ML Injection by Astrazeneca","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43280799","OMOP563406","10 ML Sodium Chloride 9 MG/ML Injection by Braun","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43269914","OMOP563405","10 ML Sodium Chloride 9 MG/ML Injection by Pfizer","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21137851","OMOP323129","100 ML Sodium Chloride 9 MG/ML Injectable Solution","Quant Clinical Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","42919315","OMOP4646184","100 ML Sodium Chloride 9 MG/ML Injectable Solution [B.BRAUN]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35415006","OMOP1148591","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35414918","OMOP1148503","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35414889","OMOP1148474","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM AGUETTANT] Box of 1 by Aguettant","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35415030","OMOP1148615","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35415029","OMOP1148614","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35415025","OMOP1148610","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 1 by Fresenius","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35415005","OMOP1148590","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 40","Quant Branded Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35414941","OMOP1148526","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] Box of 40 by Fresenius","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35414991","OMOP1148576","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM FRESENIUS] by Fresenius","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35414975","OMOP1148560","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35414951","OMOP1148536","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35414938","OMOP1148523","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 1 by Chaix Et Du Marais","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35415003","OMOP1148588","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 10","Quant Branded Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35414851","OMOP1148436","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CHLORURE DE SODIUM LAVOISIER] Box of 10 by Chaix Et Du Marais","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","2025676","OMOP4924264","100 ML sodium chloride 9 MG/ML Injectable Solution [CJ NORMAL SALINE]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","2025677","OMOP4924265","100 ML sodium chloride 9 MG/ML Injectable Solution [CJ NORMAL SALINE] by CJ","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","42919316","OMOP4646185","100 ML Sodium Chloride 9 MG/ML Injectable Solution [CJ SODIUM CHLORIDE]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","42919314","OMOP4646183","100 ML Sodium Chloride 9 MG/ML Injectable Solution [GREEN CROSS SODIUM CHLORIDE]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21079067","OMOP323151","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21157664","OMOP323154","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21088750","OMOP323155","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven] Box of 1 by Terumo BCT","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21167454","OMOP323152","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Intraven] by Terumo BCT","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","42919317","OMOP4646186","100 ML Sodium Chloride 9 MG/ML Injectable Solution [ISOTONIC SODIUM CHLORIDE DAEHAN]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43703441","OMOP826971","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Kochsalzloesung Baxter]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43631417","OMOP826973","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Kochsalzloesung Baxter] Box of 50","Quant Branded Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43739332","OMOP826974","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Kochsalzloesung Baxter] Box of 50 by Baxter","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43631416","OMOP826972","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Isotonische Kochsalzloesung Baxter] by Baxter","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","2025678","OMOP4924266","100 ML sodium chloride 9 MG/ML Injectable Solution [JW NORMAL SALINE]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","2025679","OMOP4924267","100 ML sodium chloride 9 MG/ML Injectable Solution [JW NORMAL SALINE] by JW","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","42919318","OMOP4646187","100 ML Sodium Chloride 9 MG/ML Injectable Solution [JW NS]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","2025673","OMOP4924261","100 ML sodium chloride 9 MG/ML Injectable Solution [JW NS] by JW","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","42919319","OMOP4646188","100 ML Sodium Chloride 9 MG/ML Injectable Solution [KOLMAR ISOTONIC SODIUM CHLORIDE]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","36053083","OMOP4978208","100 ML sodium chloride 9 MG/ML Injectable Solution [MiniVersol]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","36053081","OMOP4978206","100 ML sodium chloride 9 MG/ML Injectable Solution [MiniVersol] Box of 30","Quant Branded Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","36073614","OMOP4978205","100 ML sodium chloride 9 MG/ML Injectable Solution [MiniVersol] Box of 30 by Aguettant","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","36053082","OMOP4978207","100 ML sodium chloride 9 MG/ML Injectable Solution [MiniVersol] by Aguettant","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35786989","OMOP2788450","100 ML Sodium Chloride 9 MG/ML Injectable Solution [OptiFlo S saline]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35786482","OMOP2787943","100 ML Sodium Chloride 9 MG/ML Injectable Solution [OptiFlo S saline] by Bard","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43595359","OMOP827071","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Ringer B. Braun]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43667590","OMOP827073","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Ringer B. Braun] Box of 20","Quant Branded Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43811312","OMOP827074","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Ringer B. Braun] Box of 20 by B.Braun","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","43685523","OMOP827072","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Ringer B. Braun] by B.Braun","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21088748","OMOP323147","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Steriflex]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21088749","OMOP323149","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1","Quant Branded Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21098660","OMOP323150","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","36945726","OMOP5211977","100 ML sodium chloride 9 MG/ML Injectable Solution [Steriflex] Box of 1 by Fresenius Kabi","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21147715","OMOP323148","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Steriflex] by Fresenius","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","36953553","OMOP5211976","100 ML sodium chloride 9 MG/ML Injectable Solution [Steriflex] by Fresenius Kabi","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35786796","OMOP2788257","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Uriflex S]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35787412","OMOP2788873","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Uriflex S] by Coloplast","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","36073613","OMOP4978204","100 ML sodium chloride 9 MG/ML Injectable Solution [Uriflex SP]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35786227","OMOP2787688","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Uriflex SP]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","36073612","OMOP4978203","100 ML sodium chloride 9 MG/ML Injectable Solution [Uriflex SP] by Coloplast","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35787032","OMOP2788493","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Uriflex SP] by Coloplast","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","36053085","OMOP4978210","100 ML sodium chloride 9 MG/ML Injectable Solution [UroFlush]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","36053084","OMOP4978209","100 ML sodium chloride 9 MG/ML Injectable Solution [UroFlush] by TriOn","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","40712071","OMOP4745067","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer Sodium Chloride]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","40712070","OMOP4745068","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer Sodium Chloride] by B.Braun","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35787148","OMOP2788609","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer]","Quant Branded Drug","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35786285","OMOP2787746","100 ML Sodium Chloride 9 MG/ML Injectable Solution [Uro-Tainer] by B.Braun","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21147714","OMOP323134","100 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1","Quant Clinical Box","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21049573","OMOP323138","100 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by A A H","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35787033","OMOP2788494","100 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Alliance","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21059361","OMOP323137","100 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by B.Braun","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","21069302","OMOP323136","100 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Baxter","Marketed Product","Drug","RxNorm Extension"
"1954","EM VV Dialysis for CKD LLM output with descendants","35415023","OMOP1148608","100 ML Sodium Chloride 9 MG/ML Injectable Solution Box of 1 by Bioluz","Marketed Product","Drug","RxNorm Extension"
